NU_INSCRICAO,CO_ESCOLA,NU_NOTA_CH,NU_ACERTOS_CH,NU_NOTA_CN,NU_ACERTOS_CN,NU_NOTA_LC,NU_ACERTOS_LC,NU_NOTA_MT,NU_ACERTOS_MT
160003237792,35563006,708,32,581.9,19,621.4,23,844.6,36
160003283317,35286187,665.9,30,698.5,32,695.6,32,725.2,22
160003342996,35134806,654.1,28,688.9,30,608.3,23,778.5,28
160003419149,35134806,677.5,32,639.1,24,590.4,19,656.2,16
160003212210,35563006,740.5,37,734.8,35,672,30,756.5,29
160003253763,35134806,642.9,27,752.9,37,641.7,29,877.1,38
160003349874,35134806,708.4,34,667.7,26,651.2,28,763,27
160003426863,35286187,540.4,16,637.9,24,663.3,33,697.8,22
160003137110,35286187,678.5,30,670.7,29,616.8,22,775.6,27
160003400664,35134806,632.4,26,639.8,23,631.2,29,772.2,28
160003352710,35286187,663.1,31,538.7,16,615.2,24,583.5,13
160003350828,35286187,640.7,26,637.4,25,672.7,32,907.6,40
160003351015,35286187,689.2,34,629.4,24,682.1,32,869.3,36
160003303112,35134806,645.5,28,659.9,28,609.7,24,721,26
160003151267,35134806,661.7,28,625.2,20,645.7,28,727.2,25
160003409251,35134806,654.4,29,730.8,36,660.1,29,738.5,26
160003194170,35134806,639.2,26,594.8,18,625.6,24,827.3,34
160003408579,35134806,638.8,25,728.7,35,669.8,31,886.5,39
160003273803,35134806,605.3,21,672.3,27,625.2,24,628.6,18
160003194270,35563006,671.4,30,761.1,39,684.7,32,713.7,23
160003246084,35286187,661.9,31,691.8,31,687.6,31,819.6,32
160003476949,35134806,591.7,21,650.5,25,605.7,24,662.7,20
160003252052,35286187,674.3,32,669.2,28,607.7,23,758.2,26
160003151741,35134806,663.3,30,737.1,35,588.8,20,657.1,20
160003302794,35134806,591.2,19,614.6,20,689.7,33,721.4,24
160003369814,35134806,690.4,35,662.2,26,653.3,30,638,20
160003447326,35134806,675.2,31,718.1,34,606,21,622.5,15
160003483073,35286187,691.7,31,606.1,18,555.8,17,818.7,34
160003394125,35134806,701.9,34,761,40,631.6,27,959.9,43
160003523470,35286187,684.4,30,750.1,37,645.6,31,691.1,22
160003438365,35134806,593.3,19,661.2,26,694.6,36,677.9,20
160003366410,35134806,675.7,31,647.5,26,659,33,879.4,37
160003563914,35134806,679.8,31,671.4,27,643.1,29,816.2,33
160003517700,35134806,631.3,27,709.3,32,663.8,30,624.1,17
160003605517,35134806,600.9,23,742.3,36,593,21,904.7,39
160003582538,35134806,617.9,27,631.1,22,673.8,34,772.7,28
160003604111,35563006,711.2,34,655.6,27,670.2,31,902.1,39
160003325989,35286187,681.5,30,730.5,36,652.7,28,933.5,40
160003365227,35563006,647.7,27,628.1,23,677.6,32,696.8,23
160003126446,35286187,737.5,35,657.2,26,598.6,20,746.9,27
160003155911,35286187,668.1,28,595.4,16,631.1,27,754.6,27
160003357407,35134806,701.8,32,688.7,30,628,25,786.3,29
160003472066,35134806,638.8,26,653.9,27,631.1,26,819.6,34
160003539591,35286187,732.1,35,651,25,519.9,15,896.1,38
160003456313,35286187,721.1,36,747.7,39,643.9,28,806.7,31
160003633794,35563006,650.1,26,763,40,608.5,20,824.1,33
160003495378,35134806,687.7,32,628.2,23,679.4,31,975.3,43
160003483858,35134806,727,34,605.8,20,581.2,18,721.8,23
160003711536,35286187,683.4,33,757.3,38,617.7,26,665,21
160003446411,35286187,667.4,29,686.8,30,681.2,31,603.3,17
160003666681,35134806,643.3,28,595.7,19,654.7,29,835.1,33
160003632731,35286187,668.2,31,738.1,35,586.9,19,735.6,24
160008556744,35134806,619.6,23,671.8,27,747,38,695.9,20
160003695956,35134806,650.9,30,757.5,38,627.8,26,734.7,24
160003722187,35134806,711.2,34,721.6,34,650.5,29,779.1,29
160003513946,35286187,759.3,39,636.3,24,641.5,27,629,15
160003649734,35286187,547.5,17,692.8,29,677.1,32,808,33
160003388769,35286187,588.2,19,640.4,23,721.7,37,900.3,38
160003380127,35134806,695.4,34,670.3,29,623.5,24,889,37
160003444545,35286187,630.4,27,706,31,606.8,20,778.2,31
160003780632,35134806,610.7,21,748.5,36,669.9,31,612.8,14
160003633976,35134806,781.6,39,725.8,34,635.7,26,666.7,18
160003374007,35134806,617.2,25,711.5,33,668.1,29,781.4,29
160003764348,35134806,708.7,34,757.7,37,655.1,28,804,32
160003484412,35134806,662,29,636,24,658.5,29,830.6,32
160003729231,35134806,611.8,22,680.3,27,629.8,28,699.7,24
160003769732,35134806,733.1,36,579.7,16,645.8,28,803.1,32
160003533254,35286187,629.6,24,747.1,37,616.7,25,841.4,34
160003437481,35134806,717.9,36,559.2,18,573.4,19,729.6,25
160003780139,35134806,717.5,35,659.7,25,701.8,35,875.7,37
160003437497,35134806,700.7,33,727.9,36,619.6,24,770.5,28
160003382850,35134806,718.5,34,546.6,15,706.2,34,576,14
160003587492,35286187,696.5,31,731.3,36,677.3,32,785.7,31
160003501393,35134806,676.3,30,760.2,39,553.7,17,680.4,20
160003561204,35286187,692,35,624.2,23,650.9,29,626.7,16
160003786490,35134806,682.8,32,572.1,17,643.7,29,744,25
160003765731,35134806,616,23,628.6,22,676.6,31,563.5,12
160003500938,35134806,629.2,26,601,21,596.9,19,433.8,8
160003606266,35286187,726,38,688.5,29,616.2,24,464.9,13
160003389581,35134806,600.7,22,674.8,30,602.3,22,712.2,21
160003383339,35134806,691.8,31,770.8,39,617.5,26,771.8,29
160003371608,35134806,684.4,31,631.7,23,493.8,13,635.9,18
160003505249,35134806,707.1,33,655.1,27,677.8,32,770.9,32
160003556991,35563006,603.5,21,711.3,32,657.4,29,773.5,30
160003635611,35134806,636.2,25,696.1,31,631.5,26,777,27
160003632001,35286187,676.8,33,763.9,39,647.9,30,826.4,32
160003625232,35134806,678.3,31,688.6,29,629.4,27,752,27
160003625265,35134806,661.6,29,573.2,16,614.9,22,637.2,20
160003816463,35134806,614.9,23,808.2,42,690.8,34,920.9,40
160003845927,35134806,612.6,22,528,14,675.6,31,839.1,37
160003844174,35134806,562.7,20,566.9,13,578.8,19,951.6,41
160003576033,35134806,692.4,33,594.9,20,683.3,31,755.4,27
160003474352,35134806,708.7,33,711.4,32,638.4,27,873.1,37
160003434158,35134806,683.4,32,520.6,9,628.9,26,688.4,22
160003810923,35286187,635.7,28,567.2,17,598.1,20,680.2,19
160003550722,35286187,716.7,36,532,12,578,18,621.2,17
160003487167,35134806,676.6,30,654.5,25,614,23,742.5,27
160003873531,35134806,693.2,30,621.3,19,585.8,20,646.3,19
160003772308,35134806,688.4,33,637,22,605.9,23,724,24
160003490969,35563006,530,14,730,37,586.9,21,637.6,16
160003906232,35134806,739,38,651.1,25,677.1,34,590.4,13
160003629467,35134806,626.7,22,706.3,31,652,28,729.3,25
160003630854,35563006,611.3,23,689.3,32,672.3,33,565.5,13
160003623252,35134806,554,20,694.6,31,647,28,801.3,30
160003718040,35134806,684.3,33,645.2,24,663.1,33,975.3,43
160003783823,35134806,636.7,26,760,38,596.8,20,922.6,40
160003859684,35563006,634.3,26,631.9,24,612.4,26,581.7,13
160003543101,35134806,515.6,12,746.3,38,555.4,20,560,16
160003477435,35286187,643.1,26,693.5,32,676.6,33,652.9,19
160003626723,35134806,670.3,28,717.8,34,652,29,800.6,30
160003620441,35563006,590.5,20,606.3,18,675.2,33,790.1,29
160003901670,35286187,760.7,40,620,22,651,31,881.6,37
160003528672,35134806,657.7,30,573,15,652.2,31,566.3,14
160003622254,35134806,645.8,27,608.2,20,611.3,23,809.2,32
160003877408,35134806,611,23,719,33,537.2,15,890.6,39
160003556703,35134806,727,33,615.4,21,608.4,23,639.3,15
160003478992,35134806,675.1,31,593.5,18,612,24,783.7,29
160003833661,35286187,661.9,29,570.4,15,697.7,34,696.6,23
160003738087,35134806,639.1,25,670.9,28,624.8,25,806.8,32
160003668941,35134806,702.6,34,601.2,18,643.1,28,801,31
160003904582,35134806,689.4,35,709.9,33,598.3,22,810.6,32
160003913087,35134806,707,37,770.5,38,627.5,28,788.2,30
160003866972,35134806,662.1,31,741.1,36,648.4,29,731.9,23
160003828557,35134806,615.5,21,612.8,18,636.4,28,696.3,22
160003916450,35286187,635.8,27,581,15,716.6,36,927.1,40
160003890706,35134806,592.4,19,653.5,26,672.8,29,974.8,44
160003667377,35286187,635.3,27,708.7,32,619.9,25,661,21
160003667400,35563006,659.6,27,728.8,35,654.4,29,906.2,38
160003499242,35134806,745,38,698.2,31,675.3,31,867.5,38
160003892563,35286187,671.8,31,716.1,35,615,24,788.1,29
160003824927,35134806,614.7,23,606.8,20,666.5,31,858.4,37
160003674795,35134806,579.5,19,731.8,36,678.8,32,655.1,19
160003908888,35134806,616.3,22,770.7,39,681,32,515.1,15
160003830908,35134806,653.6,29,613.8,17,631.6,26,669.7,20
160003822793,35286187,676.5,32,714.9,33,726.9,36,829,33
160003891547,35134806,728.2,37,573.2,12,714,36,740.2,27
160003870810,35134806,702.6,34,594.5,18,592.3,20,759.8,26
160003907730,35134806,649.2,27,659.2,26,640.2,27,750,28
160003532766,35134806,672.2,28,758.9,39,605.4,22,763.1,28
160003608413,35134806,695.8,33,620.3,20,569.9,17,787.4,30
160003891940,35134806,711.1,35,692.4,31,664,31,718.6,24
160003781860,35563006,677,32,640,22,664.6,30,823,34
160003776527,35134806,702.1,31,777.5,41,569,17,564.2,17
160003825576,35134806,649.6,32,705.5,34,631.1,26,741,24
160003492445,35286187,627.2,24,648.5,28,669.1,32,925.6,40
160003833344,35134806,757,39,745.5,37,676.7,33,635.9,16
160003617118,35134806,697.3,36,651.3,24,663.7,31,796.6,31
160003858534,35134806,579.7,20,674.7,30,633.2,26,879.3,37
160003799988,35134806,632.5,26,680.6,30,644,28,835.9,36
160003733219,35286187,692.5,34,624.8,22,668,30,644.8,18
160003856147,35134806,600.5,20,588.9,16,634.9,27,855.9,35
160003775568,35134806,644.2,28,631.3,21,638.7,29,908.2,39
160003654586,35134806,699.2,34,731.1,36,603.3,23,840.4,34
160003811943,35134806,567,18,515.6,13,580.1,19,909.8,39
160003904706,35134806,654,29,649.8,25,638.3,29,827.6,33
160003738599,35134806,654.3,30,679.9,28,645.1,28,643.9,18
160003907810,35134806,684.5,31,656.7,25,557.5,19,832.1,34
160003917897,35563006,716.8,35,686.6,31,588.3,21,726.4,24
160003662486,35134806,595.4,21,600.2,18,617,23,821.4,34
160003688167,35134806,669.1,31,729.6,34,675.1,34,684,21
160003493076,35134806,718.1,36,622.3,23,627.7,25,556.1,13
160003745833,35134806,651.3,28,783.8,41,650.4,27,768.9,28
160003619244,35134806,656.2,28,563.7,17,668.1,31,854.3,37
160003612113,35134806,577.7,21,655.2,24,639.6,26,713,25
160003832697,35134806,599.3,22,722.3,34,626.5,25,783,31
160003833837,35286187,646.5,28,817.3,43,665.1,29,714.2,23
160003798744,35134806,704.8,34,604.1,21,566.4,16,826.6,32
160004188797,35563006,567.1,20,732.2,37,674.5,32,787.4,28
160004166327,35563006,642.2,24,789.8,40,684.6,31,914.1,40
160003956010,35134806,635.3,25,646.5,25,649.4,28,843.3,35
160004261703,35134806,700,35,716.5,34,624.2,27,785.5,28
160004021892,35286187,670.7,29,715.4,33,657.9,29,786,28
160004283335,35134806,646.6,25,595.1,17,678.6,31,599.6,15
160003945000,35134806,701,32,733.7,35,685.6,32,666.8,20
160004176870,35134806,623.7,27,676,26,645.3,28,409.1,6
160003987117,35134806,673.1,31,716.7,35,572.9,19,711.2,22
160004324617,35286187,726.5,36,694.9,30,567,19,765.7,28
160004028627,35134806,654.4,30,634.7,22,683.7,31,697.1,22
160004050609,35134806,696.7,35,527.6,14,599,23,713.9,23
160003950821,35286187,724.4,38,677,27,608.2,25,884.8,38
160004039668,35134806,719.7,35,693.4,31,696.3,33,939.8,40
160004077665,35134806,603.1,17,631.2,22,649.9,28,916.4,39
160004004528,35134806,664.3,28,621.8,22,578.6,20,473.6,11
160003951701,35134806,686,31,612.6,21,648.4,28,823.1,32
160004091244,35134806,664,28,659.2,25,631.3,26,858.7,37
160003969447,35134806,671.6,31,692.8,32,626.5,25,775.1,28
160004338474,35134806,678.7,32,750.5,37,454.4,13,731.2,25
160004204472,35134806,612.6,23,731,35,631.6,25,694.6,23
160004181141,35134806,739.1,36,644.6,24,681.8,31,798.5,32
160004181158,35134806,641.8,25,661.2,28,689.2,32,810.1,31
160004086094,35134806,657.5,31,648.9,25,637.9,26,770.7,28
160004270309,35134806,651.6,28,607.5,16,580.7,21,783.4,30
160004181477,35134806,690.8,31,575.5,16,635.9,27,841,34
160004062551,35286187,633.3,28,607.3,19,610.4,22,772.6,29
160004091781,35563006,655.6,28,649.1,24,601.3,20,799.2,33
160004092387,35286187,661.9,28,613.3,22,660,31,891.2,38
160004263965,35134806,649.1,28,642,22,601.5,24,748.2,25
160004361360,35134806,592.9,21,760.5,39,649.2,28,793.5,30
160004044169,35134806,535,15,776,39,641.7,29,936.1,40
160004191733,35286187,640.6,26,750.8,38,655.9,28,763.2,28
160004073791,35563006,748.9,36,626.1,21,668.7,33,713.2,24
160004137600,35134806,712.6,33,728.9,35,668.1,32,910.6,39
160004384264,35134806,660.4,27,709.9,33,695.8,35,763,28
160004369533,35286187,601.8,22,679.4,29,609.7,25,817.3,33
160004364101,35134806,652.7,30,594.2,15,716.4,35,977.6,43
160004073628,35134806,602.5,23,603.4,20,679.5,33,756.7,26
160004207239,35286187,618.6,23,558.1,17,710.9,36,625.9,16
160004210949,35134806,601.1,20,732.7,34,643.1,29,779.8,32
160004159080,35134806,595.7,23,714.1,33,590.8,20,649,17
160004264849,35134806,611.5,23,705.7,30,674.9,32,741.5,27
160004150794,35134806,645.3,27,737.2,36,688.3,33,732,27
160004086241,35286187,722.3,36,613.9,19,631.7,26,871.5,35
160003972292,35286187,698.5,32,775.5,40,630.3,25,733.5,26
160004368102,35563006,664.2,30,727.9,35,669.5,32,792,30
160004115276,35286187,739.8,37,578.1,17,560.3,18,526.5,12
160004365457,35563006,661.2,30,607.1,21,701.6,35,693.8,22
160004181904,35286187,715.9,36,732.5,35,656.9,30,865.6,35
160004246573,35286187,660.3,28,739.4,37,638.5,27,770,28
160004174648,35134806,601.1,22,633.9,25,677.5,32,932.5,40
160004209777,35134806,583.7,21,604.4,18,676.1,32,772.2,28
160004224492,35134806,623.4,25,573.3,14,665.9,32,755.2,26
160004007853,35134806,680.7,29,705.9,33,629.5,26,655.2,19
160004029907,35134806,679.5,31,703.2,31,560.4,19,832.6,32
160004154736,35134806,679,32,702,32,684.7,32,730.8,26
160004210484,35134806,700.1,36,784,39,664,32,638.8,18
160004477113,35563006,639.8,28,675.2,28,666.3,30,672.7,20
160004250556,35286187,736.7,36,533.6,13,665.4,31,852.9,37
160004408448,35134806,626.6,25,665.9,26,497.9,14,789.2,30
160004303050,35134806,624.1,25,535.8,13,619.8,23,937.5,42
160004310375,35134806,674.8,30,641.5,25,559.4,17,767.6,28
160004429498,35134806,685.7,31,526.8,12,611.1,26,506.5,11
160004357581,35286187,678.1,31,746.3,36,515,12,798,30
160004446535,35134806,650.5,28,685.3,29,679,32,402.2,10
160004403113,35134806,576.4,17,656.7,27,586.6,22,784.7,31
160004513628,35134806,612.4,23,558.3,14,649.7,30,691.5,22
160004219626,35286187,692.9,33,607,18,594.5,21,667.6,22
160004535652,35134806,755.2,38,757.2,39,642,25,786.2,29
160004014363,35134806,670.2,30,678.5,30,717.9,36,798.2,30
160004586508,35563006,735,35,767,38,680.5,32,688.1,19
160004708895,35286187,608.3,21,705.5,31,663.8,29,759,27
160004699059,35563006,577.4,21,678.8,27,605.5,22,771.3,29
160004314385,35134806,626.1,24,617.6,21,642.9,29,749.9,27
160004339695,35134806,517.2,15,665.4,27,613.3,24,888.2,38
160004916755,35134806,613.4,23,561.5,14,638.8,29,655.3,20
160004767770,35134806,648.8,28,618,21,551.4,15,802.2,30
160005005106,35134806,690.4,33,585.7,14,633.6,26,845.3,33
160005071506,35286187,608.6,23,664.1,29,599.5,21,470.9,11
160005015431,35286187,683.6,32,629.1,21,555.9,15,634.8,17
160004690852,35134806,618.1,24,560.2,14,640.7,29,693.2,21
160004789264,35563006,642.6,27,613.1,18,594.2,21,953.8,41
160005082504,35286187,724.6,36,689.4,30,620.5,25,670.3,19
160004786973,35286187,643.8,27,664,28,594.6,20,896.3,38
160004752069,35134806,676.5,31,613.5,22,624.9,27,769.1,28
160004682561,35134806,660.5,29,755.1,38,652.1,28,820.8,34
160004856520,35134806,651.6,28,796,40,657.1,29,839.2,34
160005121393,35134806,629.4,23,753.6,37,651.8,32,628.7,16
160005050089,35134806,654.6,28,464.9,9,613.4,22,990.5,44
160005079555,35134806,660.5,27,616,18,593.7,20,593.7,17
160004794369,35286187,688.5,33,630.6,21,647.2,27,734.2,25
160004860518,35134806,579.1,19,626.9,21,594,22,803.8,31
160004991159,35134806,597.9,21,604.2,19,611.5,22,757.3,30
160004910102,35286187,605.1,22,676.4,28,560.3,18,677.1,19
160005106041,35134806,648.8,30,621.2,22,587.1,19,764.2,27
160005154165,35563006,638,27,696.7,32,619.9,25,959,42
160005080288,35134806,674.3,29,577.5,17,576.8,18,657.8,21
160004838344,35286187,683.4,33,595,16,637.7,28,694,22
160005032402,35134806,673.6,29,720,33,619.5,26,942.7,41
160004916515,35134806,700.9,30,611.6,21,622,26,706.2,20
160004856730,35563006,693.4,31,656.9,27,602.7,23,890.1,39
160005048922,35134806,642.7,27,617.6,23,575.7,19,794.3,31
160005032710,35134806,639.1,29,693.8,29,641.2,29,628.8,18
160005031713,35134806,625.2,26,727.6,36,603.3,21,908,40
160004837148,35134806,613.8,25,507.7,12,696.5,35,608.3,15
160005056315,35134806,643.1,27,611.7,18,577.4,20,947.2,42
160005212999,35134806,584.9,17,785.2,40,647.3,30,852.2,34
160005201394,35286187,623.3,25,590.8,17,577.7,21,928.6,40
160005359084,35134806,555,18,778.8,40,677.5,32,815.6,33
160005305157,35134806,650.2,28,580.9,19,571.9,18,865.5,36
160005096901,35134806,630,24,714.2,33,683.5,32,603.2,15
160005512938,35134806,618.4,24,665.5,26,578.3,21,788.1,28
160005579343,35563006,705.5,34,819.8,42,683.3,32,702.2,24
160005348139,35134806,578.9,20,467,6,604.1,21,905,38
160005630760,35134806,646.5,27,638.6,22,613.2,22,731.9,23
160005360113,35134806,666.9,30,576.9,17,721.6,37,650.3,18
160005629058,35286187,696.5,35,630.3,23,556.4,20,561.2,14
160005575041,35286187,691.6,31,608.6,20,627.2,25,597.4,13
160005488685,35134806,612.4,21,749.5,36,586.9,23,547.2,18
160005577438,35563006,639.3,28,805.1,41,655.2,28,796.4,31
160005496841,35134806,610.6,23,603.1,18,588.4,21,784.9,29
160005585964,35563006,754.5,39,689.1,29,670.6,31,601.9,16
160005600254,35134806,613.5,22,821.7,43,652,28,761.1,28
160005578897,35286187,680.7,34,626.6,22,624.4,25,811.9,33
160005467546,35134806,623.2,25,700.3,31,619,24,764.9,27
160005260085,35134806,668.2,29,651,24,685.4,33,615.2,17
160005560522,35134806,654.2,29,562.8,13,639.3,29,779.3,31
160005695966,35134806,628.1,23,795.8,41,676.9,32,586.9,15
160005419876,35563006,674.2,30,575.6,17,635,27,380.8,8
160005783184,35134806,595.6,23,754.2,39,608.9,22,906.4,38
160005257207,35134806,658.9,28,733.9,36,668.2,30,697,22
160005483921,35134806,583.3,16,667,25,471.6,12,779.5,29
160005751491,35286187,683.9,35,672.2,29,686.9,33,693.3,22
160005260889,35134806,610.1,26,694.7,31,674.4,32,866.7,37
160005434673,35286187,656.4,30,583.2,18,729.5,36,793.5,33
160005709945,35134806,710.1,35,621.6,19,654.6,29,843.9,35
160005502965,35563006,769.9,38,751.7,37,674,32,851.8,36
160005839901,35134806,645.1,27,594,16,526.2,18,851.4,34
160005464324,35134806,671.2,30,733.9,37,666.7,30,789.7,31
160005785382,35134806,766.6,39,626.7,21,708.2,34,928.9,41
160005450190,35563006,668.3,30,635.1,21,645.3,27,845.6,34
160005642231,35563006,649.4,26,635.7,24,681.4,33,957.8,41
160005707601,35134806,619.2,22,590,17,595.6,21,726.5,25
160005930635,35134806,643.3,27,656.7,26,608.3,21,752.3,27
160005956677,35563006,801.4,40,619.7,23,584.6,20,706.5,23
160005658990,35134806,578,19,495.7,13,621.5,24,721.7,22
160005984044,35563006,684.7,33,666.7,26,621.6,26,933.4,40
160005806309,35563006,708.6,33,640.9,24,670,31,695.5,23
160005835836,35134806,651.3,31,641.3,24,623.4,26,730.3,23
160005649680,35134806,668.1,31,765.8,39,568.8,19,783.8,30
160006015287,35134806,701.8,32,689.9,30,652.8,29,973.7,44
160005697208,35134806,628.3,26,617.3,19,649,29,669.6,20
160005732805,35286187,701.9,35,719.8,35,680.8,32,613.5,19
